,name,id,normalizedGenre,yearNormalized,size,averageClustering,density,averagePathLength,averageDegree,diameter,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,numOfSegments,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL,avg_betweenness,avg_closeness,avg_eigenvector,all_in_index,final_scene_size,drama_change_rate,averageCharinScene,avg_max_degree_ratio,max_degree_num_char_ratio,lowWeightedDegree,mediumWeightedDegree,highWeightedDegree,averageCharSpeech,lowSpeech,mediumSpeech,highSpeech,protagonism,mediateness
0,alexander-caesar,ep000318,Tragedy,1604,11,0.4787878787878787,0.3818181818181818,1.6,3.8181818181818175,3,6,11,3,8,0,1,2,21,9,5,26908,21407,48,33,2584,0.05454545454545455,0.5245480255039079,0.2664899036583158,1.0,0.2727272727272727,0.8842261904761903,3.0,0.6363636363636364,0.6,0.36363636363636365,0.09090909090909091,0.5454545454545454,303.5805294486216,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.010635972299007625,0.6733003292241385
1,alexander-croesus,ep000315,Tragedy,1604,11,0.701948051948052,0.3272727272727272,1.5135135135135136,3.272727272727273,2,8,11,1,10,0,1,2,18,9,5,24397,20156,28,10,2422,0.03838383838383839,0.4598976780794963,0.25195437002211646,1.0,0.2727272727272727,0.725,3.0,0.4090909090909091,0.8,0.36363636363636365,0.2727272727272727,0.36363636363636365,217.0728447678912,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.04055286660923211,0.9913251372940636
2,alexander-darius,ep000316,Tragedy,1603,14,0.7333333333333333,0.2747252747252747,2.4285714285714284,3.571428571428572,5,6,14,0,0,0,0,1,25,9,5,19153,14453,33,45,1683,0.11904761904761904,0.4249693610175472,0.22910375350219728,1.0,0.21428571428571427,0.9291666666666666,3.0,0.5952380952380952,0.46153846153846156,0.35714285714285715,0.07142857142857142,0.5714285714285714,96.53621620363907,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.04690373488444113,0.6668584573287921
3,alexander-the-alexandraean-tragedy,ep000317,Tragedy,1605,16,0.6452380952380952,0.2916666666666667,1.7721518987341771,4.375,4,10,16,2,14,0,1,3,35,9,5,28756,23337,36,23,2817,0.03630952380952381,0.3902518508547584,0.19864010054176193,1.0,0.4375,1.0,3.0,0.4375,0.6666666666666666,0.3125,0.1875,0.5,294.3007963051441,0.3125,0.3125,0.375,0.03352696545103437,0.8851404429086565
4,anon-a-knack-to-know-a-knave,ep000117,Comedy,1592,29,1.0,1.0,1.0,28.0,1,28,29,2,27,0,0,1,406,1,0,17196,16874,247,71,1654,0.0,1.0,0.18569533817705178,1.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,44.23454760812058,0.3448275862068966,0.3103448275862069,0.3448275862068966,0.0,0.0
5,anon-a-larum-for-london,ep000129,0,1602,38,0.9736842105263158,0.9473684210526316,1.0,35.05263157894737,1,36,38,5,33,1,2,2,666,2,0,13639,13036,504,20,1531,0.0,0.9473684210526316,0.16007270047412914,1.0,0.02631578947368421,1.0,19.0,0.9736842105263158,0.972972972972973,0.02631578947368421,0.0,0.9736842105263158,29.690003623827153,0.34210526315789475,0.3157894736842105,0.34210526315789475,0.0,0.0
6,anon-alphonsus-emperor-of-germany,ep000485,Tragedy,1594,19,0.92781217750258,0.8771929824561403,1.1228070175438596,15.789473684210526,2,18,19,2,17,0,1,1,150,5,5,22106,21239,678,81,2409,0.007223942208462333,0.9048475070635735,0.2268291465264555,1.0,0.47368421052631576,0.3400735294117647,12.0,0.8771929824561403,1.0,0.3157894736842105,0.3157894736842105,0.3684210526315789,21.25378155969502,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.003311108876912203,0.36363342639806684
7,anon-arden-of-faversham,ep000393,Tragedy,1590,18,1.0,1.0,1.0,17.0,1,17,18,2,16,0,0,1,153,1,0,21146,20507,548,330,2087,0.0,1.0,0.2357022603955158,1.0,1.0,0.0,18.0,1.0,1.0,0.0,0.0,1.0,26.819686963911273,0.0,0.0,0.0,0.0,0.0
8,anon-band-cuff-and-ruff,ep000081,Comedy,1615,3,1.0,1.0,1.0,2.0,1,2,3,0,3,0,0,1,3,1,0,1786,1715,18,79,0,0.0,1.0,0.5773502691896258,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,20.214949494949494,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
9,anon-caesar-and-pompey,ep000815,Tragedy,1592,28,0.8769131022752209,0.7354497354497355,1.2645502645502646,19.857142857142858,2,27,28,3,23,2,1,1,278,24,5,20004,19275,286,0,2450,0.010175010175010173,0.8059085609134103,0.18543706653607717,0.8333333333333334,0.25,0.8764810577167558,6.0,0.7354497354497355,1.0,0.32142857142857145,0.32142857142857145,0.35714285714285715,59.97919936386993,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.003451297734028047,0.38552527333829534
10,anon-canterbury-his-change-of-diet,ep000651,Comedy,1641,11,0.5818181818181819,0.2545454545454545,1.391304347826087,2.5454545454545454,2,6,11,1,10,0,0,3,14,5,4,1542,1407,230,0,125,0.018181818181818184,0.3090909090909091,0.23553568073562303,1.0,0.18181818181818182,0.7708333333333334,3.0,0.42424242424242425,0.6,0.36363636363636365,0.0,0.6363636363636364,19.907828282828284,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.045067308912075665,1.0
11,anon-fair-em,ep000397,Comedy,1590,19,1.0,1.0,1.0,18.0,1,18,19,4,15,0,0,1,171,1,1,12601,12179,441,1,1472,0.0,1.0,0.22941573387056174,1.0,1.0,0.0,19.0,1.0,1.0,0.0,0.0,1.0,27.069726393854182,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.0,0.0
12,anon-jack-straw,ep000288,0,1590,22,0.9241226609647664,0.8095238095238095,1.1904761904761905,17.0,2,21,22,2,20,0,1,1,187,4,4,8527,7819,266,7,835,0.009523809523809525,0.8584897580535246,0.20778203451665653,0.75,0.2727272727272727,0.6626984126984127,11.0,0.8095238095238095,1.0,0.13636363636363635,0.4090909090909091,0.45454545454545453,51.611389171455095,0.0,0.0,0.0,0.01137959341297106,0.43180043180064764
13,anon-jeronimo-with-the-wars-of-portugal-1,ep000119,0,1604,25,1.0,1.0,1.0,24.0,1,24,25,2,22,1,0,1,300,1,0,10048,9446,599,4,1261,0.0,1.0,0.20000000000000004,1.0,1.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,14.627972668404675,0.32,0.32,0.36,0.0,0.0
14,anon-mucedorus-and-amadine,ep000578,Comedy,1591,17,1.0,1.0,1.0,16.0,1,16,17,3,14,0,0,1,136,1,0,13362,12672,440,344,1034,0.0,1.0,0.24253562503633302,1.0,1.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,22.401062310725102,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.0,0.0
15,anon-nero,ep000217,Tragedy,1624,30,0.8719024389439709,0.696551724137931,1.303448275862069,20.2,2,29,30,3,27,0,1,1,303,5,5,18747,18407,393,0,2295,0.01083743842364532,0.7883202852075014,0.17672902919634972,1.0,0.3333333333333333,0.6199792960662527,14.0,0.696551724137931,1.0,0.3,0.36666666666666664,0.3333333333333333,38.03444113629448,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.006201344090676657,0.4120525244313937
16,anon-nobody-and-somebody,ep000218,0,1603,28,1.0,1.0,1.0,27.0,1,27,28,4,24,0,0,1,378,2,0,16935,16292,348,466,1504,0.0,1.0,0.1889822365046136,0.5,0.03571428571428571,0.9642857142857143,14.0,1.0,1.0,0.0,0.0,1.0,17.205075393602236,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.0,0.0
17,anon-the-contention-between-liberality-and-prodigality,ep000349,Tragicomedy,1601,25,0.7885258075258075,0.3233333333333333,1.8766666666666667,7.76,4,16,25,4,21,0,0,1,97,27,5,10785,9226,227,293,795,0.0381159420289855,0.5472772659793714,0.18035504050872075,1.0,0.32,0.8000070442378134,3.0,0.485,0.6666666666666666,0.2,0.44,0.36,18.35750286645066,0.0,0.0,0.0,0.013323545102266054,0.7282816432946367
18,anon-the-london-prodigal,ep000257,Comedy,1603,19,1.0,1.0,1.0,18.0,1,18,19,4,15,0,0,1,171,1,0,17087,16801,305,488,1101,0.0,1.0,0.22941573387056174,1.0,1.0,0.0,19.0,1.0,1.0,0.0,0.0,1.0,25.20460294936233,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.0,0.0
19,anon-the-maid-s-metamorphosis,ep000145,Comedy,1600,25,0.8715640630289977,0.4633333333333333,1.56,11.12,3,23,25,11,13,1,0,1,139,5,5,14885,14178,241,21,1689,0.024347826086956518,0.6534607584207284,0.19065022948827917,1.0,0.4,0.7618264088852325,8.0,0.4834782608695652,0.9583333333333334,0.24,0.4,0.36,26.78349187152329,0.32,0.32,0.36,0.0068498341143136575,0.7365590115891868
20,anon-the-merry-devil-of-edmonton,ep000394,Comedy,1599,25,1.0,1.0,1.0,24.0,1,24,25,4,21,0,0,1,300,1,1,12752,12135,299,137,1025,0.0,1.0,0.20000000000000004,1.0,1.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,21.37645762846003,0.32,0.32,0.36,0.0,0.0
21,anon-the-reign-of-king-edward-the-third,ep000395,0,1590,36,1.0,1.0,1.0,35.0,1,35,36,3,31,3,4,1,630,1,0,20496,20059,479,0,2503,0.0,1.0,0.1666666666666667,1.0,1.0,0.0,36.0,1.0,1.0,0.0,0.0,1.0,42.74695890529224,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
22,anon-the-taming-of-a-shrew,ep000291,Comedy,1590,22,1.0,1.0,1.0,21.0,1,21,22,4,18,0,0,1,231,1,0,13378,12909,512,187,1317,0.0,1.0,0.2132007163556104,1.0,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,24.717512734192034,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.0,0.0
23,anon-the-trial-of-chivalry,ep000794,0,1599,24,1.0,1.0,1.0,23.0,1,23,24,2,22,0,1,1,276,1,0,20667,20035,584,130,2087,0.0,1.0,0.2041241452319315,1.0,1.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,25.05065600339074,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
24,anon-the-true-chronicle-of-king-leir,ep000122,Tragedy,1590,21,0.8198116698116698,0.3523809523809524,1.9142857142857144,7.047619047619048,4,13,21,3,18,0,1,1,74,32,1,22736,22072,704,42,2459,0.0481203007518797,0.5464784946363371,0.18454337183626693,0.90625,0.09523809523809523,0.9302759068888102,3.0,0.5421245421245421,0.65,0.3333333333333333,0.3333333333333333,0.3333333333333333,34.737575383936836,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010622091493818007,0.848974500918126
25,anon-the-true-tragedy-of-richard-the-third,ep000234,0,1588,44,1.0,1.0,1.0,43.0,1,43,44,5,39,0,2,1,946,1,0,20107,19661,379,456,689,0.0,1.0,0.15075567228888176,1.0,1.0,0.0,44.0,1.0,1.0,0.0,0.0,1.0,31.278163293510975,0.3409090909090909,0.3181818181818182,0.3409090909090909,0.0,0.0
26,anon-the-wars-of-cyrus,ep000355,Tragedy,1588,19,0.885573284644492,0.6783625730994152,1.3216374269005848,12.210526315789474,2,18,19,3,16,0,1,1,116,6,5,13569,13369,192,2,1705,0.01891984864121087,0.7803327252713536,0.22048383108298694,1.0,0.2631578947368421,0.6352991452991453,8.0,0.6783625730994153,1.0,0.2631578947368421,0.3684210526315789,0.3684210526315789,35.66346659164854,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.02971092735495073,0.5045387395747002
27,anon-wily-beguiled,ep000312,Comedy,1602,15,1.0,1.0,1.0,14.0,1,14,18,4,14,0,0,1,105,1,0,21045,20173,425,561,1302,0.0,1.0,0.2581988897471611,1.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,1.0,36.09891743338779,0.0,0.0,0.0,0.0,0.0
28,anon-wine-beer-and-ale-together-by-the-ears,ep000022,0,1624,9,1.0,1.0,1.0,8.0,1,8,9,0,9,0,1,1,36,2,0,6816,6386,150,285,19,0.0,1.0,0.33333333333333337,0.5,0.4444444444444444,0.5555555555555556,6.0,1.0,1.0,0.0,0.5555555555555556,0.4444444444444444,22.442316291338848,0.0,0.0,0.0,0.0,0.0
29,armin-the-two-maids-of-more-clacke,ep000398,Comedy,1606,30,1.0,1.0,1.0,29.0,1,29,30,6,23,1,0,1,435,1,0,19470,18471,651,179,1745,0.0,1.0,0.1825741858350554,1.0,1.0,0.0,30.0,1.0,1.0,0.0,0.0,1.0,17.94656588391149,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
30,barnes-the-devil-s-charter,ep000086,Tragedy,1606,41,0.7879167187611404,0.2439024390243902,1.853099730458221,9.75609756097561,3,29,41,3,38,0,2,2,200,20,5,25385,23526,1774,213,2605,0.01979362101313321,0.49990615873048794,0.13221933513100995,1.0,0.17073170731707318,0.8856600056290459,5.0,0.33641715727502103,0.725,0.21951219512195122,0.43902439024390244,0.34146341463414637,30.822586830800038,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.015965162497796975,0.6060507285147577
31,barry-ram-alley,ep000116,Comedy,1608,24,0.922073519327524,0.855072463768116,1.144927536231884,19.666666666666668,2,23,24,5,19,0,2,1,236,5,5,22856,22148,407,406,2470,0.006587615283267455,0.8884156141548615,0.2018524355697846,0.8,0.4166666666666667,0.43243071446732767,13.0,0.855072463768116,1.0,0.20833333333333334,0.4166666666666667,0.375,17.65383502093128,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.009467277867428046,0.30215193059328355
32,beaumont-fletcher-a-king-and-no-king,ep000127,Tragicomedy,1611,25,0.8856822887257669,0.69,1.31,16.56,2,24,25,7,18,0,0,1,207,5,5,25892,25591,205,715,1988,0.013478260869565216,0.7872306213256149,0.1933437192333405,1.0,0.56,0.47679294389820703,12.0,0.69,1.0,0.24,0.4,0.36,15.042230145099948,0.32,0.32,0.36,0.0036265563384188537,0.4072288144258973
33,beaumont-fletcher-cupid-s-revenge,ep000125,Tragedy,1607,26,0.8799902101308751,0.6984615384615385,1.3015384615384615,17.46153846153846,2,25,26,7,19,0,2,1,227,5,5,22321,21966,386,212,2009,0.012564102564102564,0.7901079136237202,0.19098402534780973,1.0,0.38461538461538464,0.45338468720821656,12.0,0.6984615384615384,1.0,0.15384615384615385,0.5,0.34615384615384615,28.357044885778176,0.0,0.0,0.0,0.004125753164731083,0.37481975840729226
34,beaumont-fletcher-love-s-pilgrimage,ep000434,Tragicomedy,1616,34,0.793994219970224,0.3279857397504456,1.8520499108734405,10.823529411764708,4,27,34,3,30,1,2,1,184,15,5,24759,24347,374,3,3306,0.026626559714795005,0.5589820525926481,0.1466058238805536,0.9333333333333333,0.3235294117647059,0.8526901669758811,5.0,0.4008714596949891,0.8181818181818182,0.23529411764705882,0.4117647058823529,0.35294117647058826,17.58176436541113,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.02952163956730664,0.7459646491097427
35,beaumont-fletcher-massinger-beggars-bush,ep000408,Comedy,1615,29,0.8356491331377496,0.5344827586206896,1.5098522167487685,14.96551724137931,3,25,29,4,25,0,1,1,217,16,5,21037,20645,306,19,2674,0.01888341543513957,0.6835911171156746,0.17213455812408066,0.875,0.3448275862068966,0.8201298701298702,7.0,0.5986206896551723,0.8928571428571429,0.3448275862068966,0.27586206896551724,0.3793103448275862,20.50638325974441,0.3448275862068966,0.3103448275862069,0.3448275862068966,0.008182559195450462,0.6056346285239287
36,beaumont-fletcher-massinger-love-s-cure,ep000426,Comedy,1606,19,0.95046439628483,0.912280701754386,1.087719298245614,16.42105263157895,2,18,19,4,15,0,0,1,156,17,5,21519,21065,298,115,2299,0.005159958720330237,0.9300949742777997,0.22736197056777727,1.0,0.8947368421052632,0.7950447224344284,6.0,0.912280701754386,1.0,0.3157894736842105,0.2631578947368421,0.42105263157894735,29.54688154920052,0.0,0.0,0.0,0.009560569831893961,0.3720514294283217
37,beaumont-fletcher-massinger-thierry-and-theodoret,ep000010,Tragedy,1617,31,0.9078867587079325,0.6537634408602151,1.346236559139785,19.61290322580645,2,30,31,4,27,0,1,1,304,6,5,20554,20472,238,55,2420,0.011939191694475335,0.7631394235902884,0.17331553818358086,1.0,0.6451612903225806,0.6602164502164503,10.0,0.6537634408602151,1.0,0.25806451612903225,0.0,0.7419354838709677,18.590340213307314,0.3225806451612903,0.3225806451612903,0.3548387096774194,0.006602814764923189,0.3775358549439966
38,beaumont-fletcher-philaster,ep000131,Tragicomedy,1609,25,0.9092121212121214,0.7766666666666666,1.2233333333333334,18.64,2,24,25,5,19,1,2,1,233,5,5,21349,20729,458,598,1174,0.00971014492753623,0.8385614847930637,0.1953994739480434,1.0,0.76,0.38702239789196313,12.0,0.7766666666666667,1.0,0.2,0.44,0.36,19.284061278060832,0.28,0.36,0.36,0.009514425777893557,0.3392803269638607
39,beaumont-fletcher-the-coxcomb,ep000409,Comedy,1608,26,0.867398743327536,0.7076923076923077,1.2923076923076924,17.692307692307693,2,25,26,7,19,0,0,1,230,5,5,22821,22294,360,497,1320,0.01217948717948718,0.7892845640690468,0.19203845476257098,1.0,0.5384615384615384,0.512093653250774,13.0,0.7076923076923077,1.0,0.34615384615384615,0.3076923076923077,0.34615384615384615,16.74519781439977,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.00508334627750913,0.43548722377461174
40,beaumont-fletcher-the-maid-s-tragedy,ep000130,Tragedy,1610,24,0.9047379162468676,0.6557971014492754,1.3442028985507246,15.083333333333334,2,23,24,9,15,0,1,1,181,6,5,22595,22201,295,489,2230,0.015645586297760212,0.7640215002468292,0.19426366023814792,1.0,0.5833333333333334,0.5371428571428571,10.0,0.6557971014492754,1.0,0.20833333333333334,0.4166666666666667,0.375,17.722001526731653,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010346980243823502,0.4965521783814914
41,beaumont-fletcher-the-scornful-lady,ep000132,Comedy,1610,14,1.0,1.0,1.0,13.0,1,13,14,4,10,0,0,1,91,5,5,25149,24877,307,1027,341,0.0,1.0,0.26726124191242434,0.4,0.7142857142857143,0.3816391941391941,11.0,1.0,1.0,0.35714285714285715,0.21428571428571427,0.42857142857142855,20.15511195604379,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.0,0.0
42,beaumont-fletcher-the-woman-hater,ep000135,Comedy,1606,25,0.8901283251529584,0.7133333333333334,1.2866666666666666,17.12,2,24,25,7,19,0,1,1,214,13,5,24285,23543,396,826,656,0.01246376811594203,0.7996193743647814,0.19138060451998104,1.0,0.72,0.8081637112887113,6.0,0.7133333333333334,1.0,0.24,0.32,0.44,18.14052107485272,0.32,0.32,0.36,0.00416395930573461,0.6389545537917812
43,beaumont-the-knight-of-the-burning-pestle,ep000128,Comedy,1607,31,0.8901959442115172,0.6752688172043011,1.324731182795699,20.258064516129032,2,30,31,5,26,0,0,1,314,7,5,23195,22251,469,451,1331,0.011197626992955137,0.7815019827751329,0.17258845211065416,0.8571428571428571,0.03225806451612903,0.5624359812574916,12.0,0.6752688172043011,1.0,0.1935483870967742,0.45161290322580644,0.3548387096774194,24.194340964494174,0.3225806451612903,0.3225806451612903,0.3548387096774194,0.012141769031689358,0.4325497975553161
44,beaumont-the-masque-of-the-inner-temple-and-gray-s-inn,ep000124,0,1613,2,0.0,1.0,1.0,1.0,1,1,2,1,1,0,0,1,1,1,0,3605,1077,0,0,136,0.0,1.0,0.7071067811865476,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,61.666666666666664,0.5,0.0,0.5,0.0,0.0
45,belchier-hans-beer-pot,ep000203,Comedy,1618,8,1.0,1.0,1.0,7.0,1,7,8,1,7,0,0,1,28,1,0,14691,12708,213,77,1479,0.0,1.0,0.3535533905932738,1.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,39.91996680303132,0.375,0.25,0.375,0.0,0.0
46,berkeley-the-lost-lady,ep000221,Tragicomedy,1637,13,0.9627039627039627,0.9487179487179488,1.051282051282051,11.384615384615383,2,12,13,4,9,0,0,1,74,5,5,22647,22388,284,1,2653,0.004662004662004662,0.9571005917159764,0.2763951646550606,0.8,0.8461538461538461,0.44002525252525254,9.0,0.9487179487179488,1.0,0.3076923076923077,0.23076923076923078,0.46153846153846156,31.903585272812872,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.0,0.35355339059327373
47,brathwait-mercurius-britannicus,ep000459,Tragicomedy,1641,26,0.9362753036437248,0.5753846153846154,1.4246153846153846,14.384615384615383,2,25,26,2,24,0,3,1,187,4,4,8887,8438,142,194,17,0.017692307692307695,0.724521570749432,0.17668090848863496,1.0,0.19230769230769232,0.8090909090909091,9.0,0.5753846153846154,1.0,0.3076923076923077,0.0,0.6923076923076923,48.062107513445305,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.010162562151460613,0.6980395169219196
48,brome-a-jovial-crew,ep000466,Comedy,1641,30,0.8785038254397523,0.664367816091954,1.3632183908045976,19.266666666666666,3,25,30,3,27,0,0,1,289,6,5,28284,25136,546,854,879,0.012972085385878487,0.7546653208329721,0.17321598332672059,1.0,0.5666666666666667,0.6997911445279866,13.0,0.7706666666666666,0.8620689655172413,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.2045584752548,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.007374908476564344,0.508149507445604
49,brome-a-mad-couple-well-matched,ep000806,Comedy,1632,18,0.9240483735581776,0.8496732026143791,1.1503267973856208,14.444444444444445,2,17,18,5,13,0,0,1,130,9,9,28546,27747,315,1108,425,0.009395424836601309,0.8849765054120113,0.23158015275044114,1.0,0.8333333333333334,0.7167140151515151,8.0,0.8496732026143791,1.0,0.3333333333333333,0.2777777777777778,0.3888888888888889,20.254213840107212,0.0,0.0,0.0,0.0036740675311297023,0.4960043347562882
50,brome-the-antipodes,ep000319,Comedy,1640,46,0.8611311052487522,0.2154589371980676,1.9140096618357487,9.695652173913045,3,37,46,12,34,0,1,1,223,49,5,25543,23728,747,444,2586,0.020772946859903378,0.5362227845275109,0.12359640465751472,0.8775510204081632,0.043478260869565216,0.6661586099086098,4.0,0.2620446533490012,0.8222222222222222,0.21739130434782608,0.43478260869565216,0.34782608695652173,20.91863824848931,0.32608695652173914,0.32608695652173914,0.34782608695652173,0.019685225083069028,0.6800821931064206
51,brome-the-city-wit,ep000808,Comedy,1630,16,0.9543040293040294,0.9416666666666668,1.0583333333333331,14.125,2,15,16,6,10,0,0,1,113,14,14,24501,23069,662,965,226,0.004166666666666667,0.9502467105263158,0.24922617720653853,0.42857142857142855,0.875,0.7567321567321568,7.0,0.9416666666666667,1.0,0.3125,0.3125,0.375,19.728120702183862,0.3125,0.3125,0.375,0.001387059556222225,0.3334664100999724
52,brome-the-court-beggar,ep000463,Comedy,1640,19,0.9529583763329896,0.9005847953216374,1.0994152046783623,16.210526315789473,2,18,19,3,16,0,1,1,154,9,5,23984,23287,654,831,1331,0.0058479532163742695,0.9225761772853185,0.2265480676487524,0.6666666666666666,0.3157894736842105,0.6988297241973713,9.0,0.9005847953216374,1.0,0.3157894736842105,0.3157894736842105,0.3684210526315789,19.166166544807183,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.010645572232167467,0.41657938908165554
53,brome-the-cunning-lovers,ep000462,Comedy,1632,16,1.0,1.0,1.0,15.0,1,15,16,2,14,0,1,1,120,5,5,20811,20405,363,135,1845,0.0,1.0,0.25,0.2,0.625,0.15085227272727272,11.0,1.0,1.0,0.3125,0.125,0.5625,19.8973066098434,0.3125,0.3125,0.375,0.0,0.0
54,brome-the-damoiselle-or-the-new-ordinary,ep000464,Comedy,1638,20,0.9125816851706942,0.8578947368421053,1.1421052631578947,16.3,2,19,20,6,13,1,1,1,163,8,5,22449,21875,293,65,2419,0.007894736842105263,0.8894601546629283,0.2209859106189333,1.0,0.8,0.8253684807256236,8.0,0.8578947368421053,1.0,0.35,0.25,0.4,18.02928787240424,0.35,0.3,0.35,0.003852837339494204,0.3546536426255913
55,brome-the-english-moor,ep000809,Comedy,1632,24,0.8293123170832151,0.5471014492753623,1.4891304347826086,12.583333333333334,3,19,24,5,18,1,1,1,151,17,5,26379,23765,499,22,2782,0.022233201581027665,0.694937949944017,0.189686798870987,0.8823529411764706,0.5416666666666666,0.8953203914141414,6.0,0.662280701754386,0.8260869565217391,0.3333333333333333,0.2916666666666667,0.375,25.653413087709044,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00874658217750191,0.3944129201195151
56,brome-the-lovesick-court,ep000810,Tragicomedy,1635,21,0.8866799756339784,0.8,1.2,16.0,2,20,21,5,16,0,1,1,168,12,5,21840,21373,730,3,2764,0.010526315789473684,0.8467623646195075,0.21479392293069857,0.75,0.7142857142857143,0.8973570289359764,7.0,0.8,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.4401581107261,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0033043568616141494,0.4358986489261334
57,brome-the-new-academy,ep000812,Comedy,1635,24,0.9482142857142856,0.8297101449275363,1.170289855072464,19.08333333333333,2,22,24,6,18,0,0,1,229,9,5,28297,27564,365,309,2706,0.00774044795783926,0.8752750064263223,0.19801788807412,1.0,0.875,0.8879030691530692,9.0,0.8674242424242423,0.9565217391304348,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.021664522287836,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005269256836173197,0.4520134328731369
58,brome-the-northern-lass,ep000320,Comedy,1629,16,0.973809523809524,0.9083333333333332,1.0916666666666666,13.625,2,15,16,4,12,0,0,1,109,29,5,30415,28504,472,1052,282,0.006547619047619049,0.9305889423076923,0.2460225862531011,0.5172413793103449,0.9375,0.7413651824366111,4.0,0.9083333333333333,1.0,0.25,0.375,0.375,24.562425170549563,0.3125,0.3125,0.375,0.0025114986214154903,0.5
59,brome-the-novella,ep000807,Comedy,1632,20,0.9736842105263156,0.9526315789473684,1.0473684210526315,18.1,2,19,20,4,15,0,0,1,181,8,8,19393,18546,497,437,1916,0.0026315789473684214,0.9614285714285714,0.22248797696700578,1.0,0.95,0.8773720014321518,8.0,0.9526315789473685,1.0,0.3,0.25,0.45,19.23905150342548,0.0,0.0,0.0,0.0,0.31622776601683794
60,brome-the-queen-and-concubine,ep000813,Tragicomedy,1635,39,0.7989139782683307,0.3832658569500675,1.6950067476383266,14.564102564102564,3,30,39,5,33,1,0,1,284,48,5,34028,32210,949,259,3268,0.01878396615238721,0.6066706101042103,0.14316772622785423,0.9375,0.02564102564102564,0.7374827300359215,4.0,0.48547008547008547,0.7894736842105263,0.3076923076923077,0.3333333333333333,0.358974358974359,18.534856364880376,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.012362735596149678,0.4949001257251664
61,brome-the-queen-s-exchange,ep000467,Comedy,1629,38,0.8721417239274154,0.5206258890469416,1.5192034139402562,19.26315789473684,3,32,38,2,35,1,1,1,366,8,5,23755,22826,557,417,2402,0.014422317053896001,0.6809282693573273,0.14506695635543054,1.0,0.6052631578947368,0.8499433106575963,10.0,0.6019736842105263,0.8648648648648649,0.3157894736842105,0.34210526315789475,0.34210526315789475,19.856362129653547,0.34210526315789475,0.3157894736842105,0.34210526315789475,0.008427739669891323,0.6469892114259301
62,brome-the-sparagus-garden,ep000321,Comedy,1635,28,1.0,1.0,1.0,27.0,1,27,28,8,20,0,0,1,378,46,5,28675,27117,378,1133,735,0.0,1.0,0.1889822365046136,0.021739130434782608,0.2857142857142857,0.6553256003256004,4.0,1.0,1.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,17.19546022471279,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.0,0.0
